Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,,,
2021-12-02,ᴾᵁ Dreams,ᴾᵁ Dreams,83563824,Ri38,34281029,17340656,"91,181,474",8885101,795125,240101,6155278,1265051,4792076346,32600,1081373,91181474.2,-0.200000002980232,FALSE
2021-12-02,ᴿᴬ Chalder,Rᴬ Chalder,63737713,RA38,63871469,35891422,"338,720,947",7440858,3905801,2023881,12909199,9611683,1376446149,36568,3428708,338720947.6,-0.600000023841858,FALSE
2021-12-02,ᴿᴿVARTHAN,RRVARTHAN,78024889,RR38,44849410,9520854,"100,729,567",1443915,297072,219065,5224566,2336236,1000178552,95280,1672943,100729567,0,FALSE
2021-12-02,ᴿᵒʸᵃᴵK,RoyalK,51651109,RA38,79497678,29348370,"350,711,251",831356,422341,2114977,17835353,8144343,4707059435,45662,5004147,350711251.2,-0.199999988079071,FALSE
2021-12-02,ᵀᴴᴱWIZARD,TᴴᴱWIZARD,53803289,Rt38,40471219,3861040,"35,407,085",89589,231924,893530,2156874,489123,622644850,9605,2275273,35407085.8,-0.799999997019768,FALSE
2021-12-02,ᵗᵉᵃTime,ᵗᵉaTime,15689544,RR38,89367373,64761899,"487,596,040",26732560,471046,1420434,24713148,11424711,3928713082,59116,6158669,487596040,0,FALSE
2021-12-02,ᵛᵛBlablaa,ᵛᵛBlablaa,65107216,Rj38,32387315,1490769,"16,705,750",6082,33007,97805,1083020,270855,208605052,9012,1441226,16705750.4,-0.400000000372529,FALSE
2021-12-02,ᵛⁿDVHⁿᵛ,ᵛⁿDVHⁿᵛ,84652781,RX38,37032814,55043220,"57,041,754",49923290,690568,720210,3138792,570360,653038363,43031,1410551,57041754,0,FALSE
2021-12-02,ᵛⁿMr Crab,ᵛⁿMr Crab,52130105,RP38,57598000,58503963,"494,226,913",11236767,3368507,3023019,34436293,6439377,5879759278,53550,6078900,494226913.4,-0.399999976158142,FALSE
2021-12-02,ᶜCỏ  3 Lá,ᶜCo  3 La,65767675,RX38,39940311,21517566,"171,370,561",4187936,1371436,1579748,12609781,1768665,4914119584,45711,2677615,171370561.2,-0.199999988079071,FALSE
2021-12-02,ᶦᶰᵈカラス,Iᶰdカラス,63286295,RX38,40415450,14120328,"123,820,993",1492187,1231401,1286006,8629895,1480839,452852875,23111,5578619,123820993.4,-0.400000005960465,FALSE
2021-12-02,ṩĶÿ ễ,sKy e,76771772,,25904490,10056339,"84,033,823",1391567,361705,1133760,6488908,680399,1098586424,12090,1242217,84033823.4,-0.400000005960465,FALSE
2021-12-02,Ᵽinkie,Pinkie,97560016,RR38,29298218,7242479,"51,891,025",761096,1087069,1540707,3367030,486577,14750718,9623,703306,51891025.2,-0.200000002980232,FALSE
2021-12-02,〤Amskit〤,〤Amskit〤,96547985,RP38,29176615,5580750,"35,500,647",538845,1512828,672293,2745763,111021,108887837,29870,476423,35500647,0,FALSE
2021-12-02,〤MôSsMô〤,〤MoSsMo〤,96549640,RN38,28369175,1736020,"13,245,749",221646,272912,206324,887246,147892,97064415,20368,421513,13245749.2,-0.199999999254942,FALSE
2021-12-02,くˢᶜᵃʳʸ,くsᶜaʳy,29489887,RR38,66850093,23356070,"266,078,337",684716,357420,779956,16857283,4676695,5502524456,49700,4478148,266078337.2,-0.199999988079071,FALSE
2021-12-02,カEitschiカ,カEitschiカ,42028782,Rt38,41465579,19720277,"202,418,133",1059285,1218976,885066,13491094,3065856,3311652635,0,3311168,202418133,0,FALSE
2021-12-02,キトKITOKIちゃんOG,キトKITOKIちゃんOG,62679050,RR38,42435233,53456239,"412,842,668",12716313,3266784,2319832,30857969,4295341,2456808388,47901,2890695,412842668.6,-0.600000023841858,FALSE
2021-12-02,サイタマ one punch,サイタマ one punch,38997259,RX38,40322961,15263029,"154,080,489",2033968,1829148,574565,6878982,3946366,5481032438,23887,4645092,154080489.6,-0.599999994039536,FALSE
2021-12-02,ゼロツー      002,ゼロツー      002,58968368,,25964929,4227836,"39,404,598",242220,236519,296009,3136268,316820,987826301,11522,519042,39404598,0,FALSE
2021-12-02,チュパ,チュパ,85942663,RM38,28824638,1217538,"8,339,128",180794,213237,156124,609566,57817,137125524,29336,393239,8339128.8,-0.799999999813736,FALSE
2021-12-02,ッDBッ,ッDBッ,95681780,RP38,53345133,13328970,"88,778,713",2741866,1528061,1419432,7329573,310038,230975618,15283,586789,88778713.2,-0.200000002980232,FALSE
2021-12-02,ツĀV㋛ŤĀŔ,ツAV㋛TAR,66765325,RP38,35047003,4796220,"51,780,209",327878,148893,78527,3371570,869352,1061068110,12049,1324941,51780209.6,-0.600000001490116,FALSE
2021-12-02,ヅIsmail 义,ヅIsmail 义,34358347,Ri38,47920370,33615777,"55,583,934",29400990,76971,66066,3214947,856803,1207946469,38511,3094465,55583934,0,FALSE
2021-12-02,ナハト ファウスト,ナハト ファウスト,36594863,Rw38,30107042,454168,"4,678,476",11452,3,0,417808,24905,4660335153,4715,1496597,4678476.4,-0.400000000372529,FALSE
2021-12-02,パンダPandà,パンダPanda,53565432,RA38,67931945,61922473,"722,350,582",3557753,1732015,1424943,39168001,16039761,1187367892,89336,5003271,722350582.6,-0.600000023841858,FALSE
2021-12-02,メDorukメ,メDorukメ,79819300,RK38,46822907,38077315,"235,390,680",9638402,4469235,6461975,15147743,2359960,761691407,53441,1164463,235390680.4,-0.400000005960465,FALSE
2021-12-02,メFeldjager,メFeldjager,54912695,RP38,72844949,102451173,"1,079,722,974",9214861,6006320,7394908,56041395,23793689,8834448337,70900,9040701,1079722974.2,-0.200000047683716,FALSE
2021-12-02,ヤ DarkHadi,ヤ DarkHadi,72502696,RR38,36431118,29315075,"158,325,635",15110957,536064,366414,11326714,1974926,736204508,33746,1346100,158325635.4,-0.400000005960465,FALSE
2021-12-02,ヤGetLost,ヤGetLost,84039013,RP38,35902716,10737448,"55,721,787",1298938,3869933,1908176,3311859,348542,1597692118,21498,699643,55721787.6,-0.600000001490116,FALSE
2021-12-02,ロストチャイルド,ロストチャイルド,86570708,RM38,28882930,1061825,"6,610,283",176846,121504,295369,421169,46937,312526262,27786,157057,6610283.2,-0.200000000186265,FALSE
2021-12-02,㐅1 cödè ㋛,㐅1 code ㋛,95673384,RR38,29811381,13726443,"128,720,600",517291,970745,1378938,9602948,1256521,1712117951,20006,861205,128720600.2,-0.200000002980232,FALSE
2021-12-02,乂 HAXOR 乂,乂 HAXOR 乂,36397118,RR38,59480596,63497301,"686,100,186",4853751,1769360,4749484,37990134,14134572,13770293657,107669,6008301,686100186.2,-0.200000047683716,FALSE
2021-12-02,乂 HYDRA 乂,乂 HYDRA 乂,39250773,RP38,74130736,78498778,"790,513,003",17922186,1420217,1670713,37230796,20254866,2805317281,66136,5657630,790513003.2,-0.200000047683716,FALSE
2021-12-02,乂BILLY乂,乂BILLY乂,70093676,RK38,46730118,46720023,"315,993,622",11863111,5141134,2521138,25063862,2130778,1582717619,35625,1966990,315993622.2,-0.199999988079071,FALSE
2021-12-02,乂DEAD MAN乂,乂DEAD MAN乂,85461131,Rt38,28908646,37401041,"124,738,038",25240402,977549,511320,9774582,897188,429490813,27247,1585635,124738038.4,-0.400000005960465,FALSE
2021-12-02,乂JØN GØD乂,乂JON GOD乂,63354285,RX38,32933062,8169654,"66,112,857",789468,877456,606343,5615306,281081,366830144,20338,2276223,66112857.6,-0.600000001490116,FALSE
2021-12-02,乂T E F K A乂,乂T E F K A乂,81742039,RP38,36089949,26466169,"188,641,427",3827696,4517334,3188765,13256132,1676242,647388812,41422,1098160,188641427.2,-0.199999988079071,FALSE
2021-12-02,乂TekasHI乂,乂TekasHI乂,69967186,RP38,31882863,38583056,"360,074,063",4499898,1592346,2099743,26023096,4367973,587392442,22079,2626249,360074063.6,-0.600000023841858,FALSE
2021-12-02,乂WarRioR乂,乂WarRioR乂,39750664,RC38,25303269,1074234,"7,117,858",34661,186869,307547,539614,5543,889038026,4572,185384,7117858.2,-0.200000000186265,FALSE
2021-12-02,乄 Gembel 乄,乄 Gembel 乄,33305369,RK38,73219463,47918581,"543,416,504",4635662,738295,1171548,29113493,12259583,1205437815,79713,4603102,543416504.4,-0.399999976158142,FALSE
2021-12-02,乄Daver乄,乄Daver乄,9775721,RK38,49816156,2307734,"28,062,226",33344,7950,42942,1660207,563291,3776141476,11267,3516731,28062226.8,-0.800000000745058,FALSE
2021-12-02,乇mperor卩nus,乇mperor卩nus,78804129,RP38,36705299,6683531,"64,737,397",276388,710156,405557,4418902,872528,1002711071,0,1327568,64737397.6,-0.600000001490116,FALSE
2021-12-02,么 Explech 么,么 Explech 么,62289360,RR38,62671645,53114307,"627,508,243",3513315,1780996,1590417,30770966,15458613,3402868643,86131,4922880,627508243,0,FALSE
2021-12-02,么LFA  TR,么LFA  TR,77544243,RX38,49871210,4089121,"40,116,914",129530,399754,329060,2664028,566749,182877153,13456,2625648,40116914,0,FALSE
2021-12-02,么LFA TR,么LFA TR,21494429,Rt38,45965016,19164659,"161,332,284",2381322,995239,1580748,13160445,1046905,2053142098,20739,4725708,161332284.4,-0.400000005960465,FALSE
2021-12-02,义 daeny 义,义 daeny 义,67704983,RN38,25283163,2052412,"3,031,499",1699015,88434,22467,242496,0,1568787710,3733,7425,3031499,0,FALSE
2021-12-02,义Babyy义,义Babyy义,26254887,RR38,70235243,102369910,"1,211,406,895",3968948,3666607,3803248,63055524,27875583,7896999436,75123,7637559,1211406895.6,-0.599999904632568,FALSE
2021-12-02,义Galatian义,义Galatian义,67184899,RK38,50371343,23007999,"155,526,547",9240226,1025111,1084820,8586784,3071058,4435287037,61567,1791169,155526547.2,-0.199999988079071,FALSE
2021-12-02,义Headhuntr义,义Headhuntr义,1080643,RA38,80159367,99646939,"909,064,254",27673500,1408646,3255058,45850267,21459468,8877520340,71895,11169629,909064254,0,FALSE
2021-12-02,义Kakaroto义,义Kakaroto义,96502129,RR38,106157495,133355820,"1,297,087,003",2932855,3384116,9170585,110431542,7436722,0,15589,3827725,1297087003,0,FALSE
2021-12-02,义Pillow义,义Pillow义,96569933,RK38,36923601,18841953,"130,381,663",3170215,2576332,1348749,11573318,173339,629137075,29974,500163,130381663,0,FALSE
2021-12-02,义Pirate义,义Pirate义,77753647,RP38,41411109,9970709,"100,748,834",542041,865767,780363,5986332,1796206,351555916,12718,1928642,100748834.2,-0.200000002980232,FALSE
2021-12-02,义Rengoku,义Rengoku,10391630,RR38,80665722,10588266,"1,664,335,978",991412,28076,21051,9547720,7,2966099777,69826,7481045,95815978.4,1568519999.6,Y
2021-12-02,义Sala义,义Sala义,66466622,RK38,52063749,23069975,"120,590,056",12351803,949133,1029745,6268343,2470951,1470239163,36251,2784232,120590056.6,-0.599999994039536,FALSE
2021-12-02,义ShAdEnO5义,义ShAdEnO5义,61109803,Ri38,38159254,2380636,"20,467,036",250220,529450,48168,1189054,363744,463263199,27946,3622966,20467036,0,FALSE
2021-12-02,乛ᴷᴳ김사나暁,乛Kᴳ김사나暁,83068025,RX38,40264255,10761943,"68,047,207",3539558,1566046,716816,3745052,1194471,839571325,43651,480155,68047207.6,-0.599999994039536,FALSE
2021-12-02,亗 Mezy,亗 Mezy,95677291,RR38,29268472,11746630,"53,715,746",4033810,1433529,2378379,3748983,151929,9021052,13701,214953,53715746,0,FALSE
2021-12-02,亗BLS EVIL亗,亗BLS EVIL亗,40412748,RA38,78565307,86339317,"816,509,500",6871444,6827330,8351088,51771290,12518165,5199276688,87177,3852785,816509500.8,-0.799999952316284,FALSE
2021-12-02,亗Pirate Lee,亗Pirate Lee,66284657,Rt38,33873221,7253679,"56,483,722",1143232,791547,584303,4235717,498880,1161790123,37696,2299296,56483722.4,-0.399999998509884,FALSE
2021-12-02,亗Solo Level,亗Solo Level,95676757,RR38,27184238,5511942,"30,573,529",1239079,763817,1255730,2129116,124200,1020411,13625,262667,30573529.8,-0.800000000745058,FALSE
2021-12-02,亗Āmë,亗Ame,97127787,RR38,28191126,9196254,"69,449,674",1902101,260253,950007,5692914,390979,175105646,38697,629943,69449674.2,-0.200000002980232,FALSE
2021-12-02,实意ʚevyɞ,实意ʚevyɞ,31895462,RP38,72314689,64813974,"673,692,152",11463372,996778,1925623,34686059,15742142,12418523469,101389,11481880,673692152.4,-0.399999976158142,FALSE
2021-12-02,尤吉歐Eugéo,尤吉歐Eugeo,68007996,F38N,37906645,23087631,"116,264,710",5617683,5137019,4018139,7750122,564668,850000395,29563,480870,116264710.6,-0.599999994039536,FALSE
2021-12-02,尺V AsiF,尺V AsiF,62017843,RK38,42565940,9556458,"65,364,100",2682641,587300,1144818,4376028,765671,1197771214,23543,1134918,65364100.2,-0.200000002980232,FALSE
2021-12-02,屮 Escan0r 屮,屮 Escan0r 屮,79360533,,27612073,7316401,"71,826,217",462987,297907,393229,5368067,794211,46409777,17259,1756184,71826217.4,-0.400000005960465,FALSE
2021-12-02,彡1 Angel ヅ,彡1 Angel ヅ,80959999,LF38,26071898,661209,"4,248,177",1215,120573,231237,308184,0,1384209308,10087,33301,4248177,0,FALSE
2021-12-02,恒纪元之星,恒纪元之星,42882386,Rw38,37862306,2170941,"18,533,796",107204,72942,266903,1717898,5994,2430706186,0,699809,18533796.8,-0.800000000745058,FALSE
2021-12-02,愛麗絲Alíce,愛麗絲Alice,95560188,RR38,34506338,46018395,"190,019,030",12436223,13824573,6629180,12920246,208173,84288000,55612,755171,190019030.6,-0.599999994039536,FALSE
2021-12-02,暗 Moises P,暗 Moises P,17376374,RR38,91499310,80141996,"836,957,649",9828677,1260252,2977940,50094289,15980838,2698204527,58330,5074292,836957649.4,-0.399999976158142,FALSE
2021-12-02,暗 SeroS 戰,暗 SeroS 戰,20843787,RP38,92559044,106965590,"1,140,731,987",15607426,716710,2399203,63826475,24415776,6217279701,83243,7044786,1140731987.2,-0.200000047683716,FALSE
2021-12-02,暗 Sham 叁肆,暗 Sham 叁肆,16921563,RR38,65140022,75843246,"832,850,852",10654711,1093538,3886561,39118213,21090223,7901108511,57204,6315258,832850852.2,-0.200000047683716,FALSE
2021-12-02,暗 Toxic Arrow,暗 Toxic Arrow,17413785,RA38,83800529,169520530,"2,196,563,444",3681482,1229533,3709853,103946457,56953205,3755654056,51649,15596740,2196563444.4,-0.400000095367432,FALSE
2021-12-02,暗 Winter,暗 Winter,16908012,RA38,104224325,95425311,"1,446,682,329",8468025,56078,41932,7748786,79110490,5320303579,80963,14645126,1661671149,-214988820,Y
2021-12-02,暗 pequod,暗 pequod,15186568,RP38,77951782,53179488,"662,407,310",1272523,599917,1280078,34470674,15556296,2583988040,76844,7292244,662407310.6,-0.600000023841858,FALSE
2021-12-02,暗丶BRAYAN亗,暗丶BRAYAN亗,33738318,RR38,74241430,100604037,"1,210,396,880",4769770,3279614,3903052,58576053,30075548,5290434657,54025,6240946,1210396880,0,FALSE
2021-12-02,火 FUEGOLEON,火 FUEGOLEON,70132784,Ri38,33597383,21068056,"120,470,362",9559253,762060,1033193,8136938,1576612,395301493,24382,3357721,120470362.6,-0.599999994039536,FALSE
2021-12-02,火 Z E Y Z,火 Z E Y Z,71841266,RR38,35206047,12936041,"102,543,008",1482680,1425107,2227352,6553119,1247783,903406572,24496,1739158,102543008,0,FALSE
2021-12-02,火SmileDance,火SmileDance,75398017,RK38,45572201,14577218,"141,476,968",3682612,614469,800552,5328240,4151345,819922969,28564,2162443,141476968.4,-0.400000005960465,FALSE
2021-12-02,火Ҝaramag火,火Ҝaramag火,75397619,RR38,45593043,47942287,"424,579,252",8963881,2203153,4060040,25216425,7498788,2816636826,32581,3094854,424579252.2,-0.199999988079071,FALSE
2021-12-02,父 Crystal 父,父 Crystal 父,28618527,RK38,79678117,97017008,"1,315,229,440",4397994,209584,541746,52558999,39308685,4442129366,126647,4958919,1315229440.8,-0.799999952316284,FALSE
2021-12-02,真心 ąđy,真心 ady,25182362,RP38,56328544,93670812,"768,221,893",19679185,6834084,7536217,47195350,12425976,10069741441,77539,9778070,768221893,0,FALSE
2021-12-02,綾野居士,綾野居士,84578178,RX38,27970949,7262052,"34,082,782",715184,2891575,1589694,1951416,114183,370185422,13096,1268930,34082782.8,-0.799999997019768,FALSE
2021-12-02,自由ㅅ 自在,自由ㅅ 自在,59967543,Ri38,43200809,6777441,"34,139,356",479121,1761780,2713373,1679686,143481,2665524331,40012,356726,34139356.2,-0.200000002980232,FALSE
2021-12-02,裁决Blade,裁决Blade,95678399,RP38,34688720,29193523,"274,663,910",2327943,651412,1549172,22660111,2004885,383765020,29764,615971,274663910.6,-0.600000023841858,FALSE
2021-12-02,連Lin15,連Lin15,33752045,RA38,56183265,75773689,"642,940,816",26880281,1579372,1672909,28510816,17130311,9210813540,74046,6289224,642940816.2,-0.200000047683716,FALSE
2021-12-02,雨Kuma雨,雨Kuma雨,20446496,RK38,70998031,72604307,"878,944,533",3070376,1797775,2326467,44276474,21133215,1776161095,93523,7910138,878944533.2,-0.200000047683716,FALSE
2021-12-02,驃騎Amethy,驃騎Amethy,96291019,RR38,31353057,3614000,"167,544,397",300228,500364,433946,2379462,0,170888760,27781,563339,26591177.6,140953219.4,Y
2021-12-02,齐天大圣17,齐天大圣17,57069821,Vdcm,44984835,3039285,"35,703,302",225801,211417,179807,1392912,1029348,7053770323,16129,1839335,35703302.2,-0.200000002980232,FALSE
2021-12-02,모조 Mojo M,모조 Mojo M,63082694,,38557839,11125425,"75,453,399",2859889,1646770,837153,4739299,1042314,11052429574,27003,2258841,75453399.8,-0.799999997019768,FALSE
2021-12-02,주님・PʀøHacJd,주님PʀoHacJd,12645110,RP38,62686514,105572356,"1,320,755,991",1019458,318725,526160,75635025,28072988,11888374487,68611,10609374,1320755991.6,-0.599999904632568,FALSE
2021-12-02,황신원 of Rose,황신원 of Rose,49964501,RO3E,39435818,9044282,"76,441,293",972456,618749,929621,5917830,605626,1106127743,12393,2835580,76441293.2,-0.200000002980232,FALSE
2021-12-02,Ｓｌoｔｈ,Ｓｌoｔｈ,10621502,RR38,73926766,75978751,"859,688,449",1614226,1686923,4679467,52268881,15729254,4674097550,77895,6796450,859688449.2,-0.200000047683716,FALSE
2021-12-09,00Percentage00,00Percentage00,23947755,Rw38,33581516,1413230,"11,075,326",104722,408789,144711,544220,210788,2599872831,7612,899229,11075326.4,-0.400000000372529,FALSE
2021-12-09,19Alim93 Dealer,19Alim93 Dealer,62399898,RR38,80165386,59559039,"632,574,890",2760291,2727016,1488315,43105280,9478137,1070995838,95771,4121549,632574890.2,-0.200000047683716,FALSE
2021-12-09,1LimitBreakr,1LimitBreakr,28759255,RK38,76654909,80487359,"944,537,556",8958194,893212,4081796,40645083,25909074,1044147076,58532,6284480,944537556.8,-0.799999952316284,FALSE
2021-12-09,1P FOX,1P FOX,52435883,RK38,48649142,22701779,"192,571,928",5603670,1633946,928013,10625175,3910975,853259425,39359,5197756,192571928,0,FALSE
2021-12-09,338 Win kvk,338 Win kvk,66337757,Ri38,36467284,5577251,"61,927,453",227417,510257,171409,3318754,1349414,1205770537,43825,1707309,61927453.4,-0.399999998509884,FALSE
2021-12-09,38 l Anasboi,38 l Anasboi,67137328,RK38,57018578,36282112,"302,155,241",9993305,617273,1934091,18356319,5381124,4702588355,146754,2773598,302155241,0,FALSE
2021-12-09,511 pirate,511 pirate,84483508,Rt38,27305149,3732729,"32,690,907",384579,479246,288300,2110978,469626,410157552,9905,577010,32690907.8,-0.800000000745058,FALSE
2021-12-09,A i n gˢᶠ,A i n gsᶠ,76585321,RX38,33348105,1994045,"8,663,688",244993,865158,333001,546549,4344,388583723,31967,182226,8663688.6,-0.599999999627471,FALSE
2021-12-09,A7X fold,A7X fold,63900101,RA38,45803960,5955258,"55,441,934",36702,295401,443573,5052214,127368,2025060388,42310,416404,55441934.4,-0.399999998509884,FALSE
2021-12-09,ABØ AŁ HASSAN,ABO AL HASSAN,63896422,RA38,50892090,23408077,"221,036,209",1469069,1238642,1872908,16577568,2249890,1987893543,33762,4277609,221036209.8,-0.800000011920929,FALSE
2021-12-09,ALMIGHTY BLACK,ALMIGHTY BLACK,39756277,F38i,100989794,134534393,"1,389,572,503",7424635,23583266,15385776,48343638,39797078,1857049387,58470,4082660,1389572503,0,FALSE
2021-12-09,AMNA CASB,AMNA CASB,51213820,Ri38,39579540,4745921,"54,536,663",279349,191819,138434,2918296,1218023,1219611067,15456,1672398,54536663.8,-0.799999997019768,FALSE
2021-12-09,ARISA OG,ARISA OG,8918322,RA38,87095235,127879510,"996,371,658",44801854,505692,1365411,64319280,16887273,8301245146,53385,7025886,996371658.8,-0.799999952316284,FALSE
2021-12-09,ASAP Flacko,ASAP Flacko,30895403,LF38,26041340,382880,"3,533,514",780,66973,1138,288492,25497,8969949970,1919,201678,3533514,0,FALSE
2021-12-09,ASHIMO LION,ASHIMO LION,65877360,vk38,45240881,60105605,"160,060,854",46549584,974789,1196540,8367864,3016828,14433177580,68997,3552674,160060854.8,-0.800000011920929,FALSE
2021-12-09,ASTARTEA I,ASTARTEA I,31137582,RE38,25372011,53631,"675,081",8,0,0,39738,13885,4158040699,5461,260009,675081.6,-0.599999999976717,FALSE
2021-12-09,Aahil1,Aahil1,81439535,Rw38,33105826,2607011,"19,785,582",340532,282742,228643,1686446,68648,703861427,34800,434929,19785582.4,-0.399999998509884,FALSE
2021-12-09,AbbyRigg Hèró,AbbyRigg Hero,1616635,RP38,85918775,105283198,"877,605,566",42044770,194511,231705,38836347,23975865,5249844836,54329,7038699,877605566,0,FALSE
